axis,start_idx,end_idx,start_time,end_time,duration_sec,type,magnitude_kWh
Axis #3,26453,26480,2022-10-18 03:21:17,2022-10-18 03:22:12,55,Error,24.134578196612026
Axis #3,28420,28435,2022-10-18 04:27:18,2022-10-18 04:27:46,28,Error,27.57858244649457
Axis #3,20340,20366,2022-10-17 23:55:51,2022-10-17 23:56:45,54,Alert,12.27245481410209
Axis #3,27975,28007,2022-10-18 04:12:21,2022-10-18 04:13:26,65,Alert,14.595976738951038
Axis #3,22404,22436,2022-10-18 01:05:04,2022-10-18 01:06:09,65,Alert,14.229704382130489
Axis #3,19480,19501,2022-10-17 23:26:54,2022-10-17 23:27:38,44,Alert,11.310383888731522
Axis #3,8294,8313,2022-10-17 17:10:18,2022-10-17 17:10:58,40,Alert,11.546691066914791
Axis #3,1469,1501,2022-10-17 13:20:00,2022-10-17 13:21:05,65,Alert,13.671452547601575
Axis #3,21348,21374,2022-10-18 00:29:38,2022-10-18 00:30:31,53,Error,24.69650850713648
Axis #3,2948,2965,2022-10-17 14:09:35,2022-10-17 14:10:08,33,Alert,12.369384264438951
Axis #3,37721,37749,2022-10-18 09:39:19,2022-10-18 09:40:16,57,Alert,13.193875897575616
Axis #3,17262,17286,2022-10-17 22:12:16,2022-10-17 22:13:02,46,Alert,12.969510661885655
Axis #3,28373,28411,2022-10-18 04:25:41,2022-10-18 04:26:56,75,Alert,12.27725921037632
Axis #3,11486,11527,2022-10-17 18:57:30,2022-10-17 18:58:52,82,Error,28.20637427357088
Axis #3,16077,16118,2022-10-17 21:32:37,2022-10-17 21:33:59,82,Alert,12.160315969596518
Axis #3,9762,9794,2022-10-17 17:59:27,2022-10-17 18:00:32,65,Alert,14.168369648670032
Axis #3,16874,16904,2022-10-17 21:59:19,2022-10-17 22:00:15,56,Alert,13.840413742440822
Axis #3,13560,13601,2022-10-17 20:07:19,2022-10-17 20:08:41,82,Alert,15.255458826065851
Axis #3,17561,17590,2022-10-17 22:22:18,2022-10-17 22:23:17,59,Alert,10.454014802344538
Axis #3,560,582,2022-10-17 12:43:52,2022-10-17 12:44:37,45,Alert,10.269985547892716
Axis #3,16740,16782,2022-10-17 21:54:46,2022-10-17 21:56:14,88,Alert,10.925062830183752
Axis #3,31806,31842,2022-10-18 06:20:35,2022-10-18 06:21:47,72,Alert,14.087130772883388
Axis #3,18763,18799,2022-10-17 23:02:44,2022-10-17 23:04:00,76,Alert,10.970199933025372
Axis #3,36568,36601,2022-10-18 09:00:31,2022-10-18 09:01:37,66,Alert,11.508945723665285
Axis #3,10065,10085,2022-10-17 18:09:38,2022-10-17 18:10:19,41,Alert,15.291377346515274
Axis #3,28000,28038,2022-10-18 04:13:12,2022-10-18 04:14:28,76,Alert,12.176639740079878
Axis #3,6423,6443,2022-10-17 16:07:19,2022-10-17 16:08:00,41,Error,24.263287873977816
Axis #3,24527,24570,2022-10-18 02:16:31,2022-10-18 02:18:00,89,Alert,13.157155143051423
Axis #3,33451,33480,2022-10-18 07:15:45,2022-10-18 07:16:44,59,Alert,13.50427529353522
Axis #3,1436,1473,2022-10-17 13:18:50,2022-10-17 13:20:07,77,Alert,13.240057692105
Axis #3,28847,28882,2022-10-18 04:41:38,2022-10-18 04:42:47,69,Error,26.441362766251537
Axis #3,32605,32639,2022-10-18 06:47:24,2022-10-18 06:48:32,68,Alert,13.626333078904885
Axis #3,29524,29550,2022-10-18 05:04:13,2022-10-18 05:05:05,52,Alert,13.607378407721423
Axis #3,4388,4430,2022-10-17 14:58:04,2022-10-17 14:59:28,84,Alert,11.384991421375908
Axis #3,1630,1655,2022-10-17 13:25:23,2022-10-17 13:26:11,48,Alert,13.229853146514687
Axis #3,19757,19776,2022-10-17 23:36:16,2022-10-17 23:36:52,36,Error,21.418434965476187
Axis #3,18488,18505,2022-10-17 22:53:31,2022-10-17 22:54:04,33,Error,28.04180072528744
Axis #3,36823,36849,2022-10-18 09:09:06,2022-10-18 09:09:59,53,Alert,14.563038574050758
Axis #3,705,737,2022-10-17 12:48:47,2022-10-17 12:49:51,64,Error,30.5356241641377
Axis #3,2070,2106,2022-10-17 13:40:02,2022-10-17 13:41:14,72,Alert,11.735173035060248
Axis #3,4815,4846,2022-10-17 15:12:25,2022-10-17 15:14:03,98,Alert,11.001454078467884
Axis #3,29567,29593,2022-10-18 05:05:37,2022-10-18 05:06:31,54,Alert,14.378771394854464
Axis #3,29764,29792,2022-10-18 05:12:13,2022-10-18 05:13:09,56,Alert,14.748323932944048
Axis #3,25289,25322,2022-10-18 02:42:12,2022-10-18 02:43:17,65,Alert,12.052067341180873
Axis #3,3286,3329,2022-10-17 14:20:57,2022-10-17 14:22:23,86,Alert,14.92544627890545
Axis #3,15804,15843,2022-10-17 21:23:24,2022-10-17 21:24:42,78,Error,27.16146726982924
Axis #3,20575,20618,2022-10-18 00:03:44,2022-10-18 00:05:10,86,Alert,12.79748609650969
Axis #3,2970,3005,2022-10-17 14:10:17,2022-10-17 14:11:27,70,Alert,10.9254437267421
Axis #3,18318,18353,2022-10-17 22:47:49,2022-10-17 22:49:00,71,Alert,14.86342967062952
Axis #3,34900,34920,2022-10-18 08:04:33,2022-10-18 08:05:14,41,Alert,12.272717045506988
Axis #3,37390,37406,2022-10-18 09:28:13,2022-10-18 09:28:47,34,Alert,11.10596885633373
Axis #3,32405,32424,2022-10-18 06:40:42,2022-10-18 06:41:17,35,Alert,13.497070970636345
Axis #3,17501,17522,2022-10-17 22:20:16,2022-10-17 22:21:00,44,Alert,11.171139197484148
Axis #3,4068,4090,2022-10-17 14:47:19,2022-10-17 14:48:01,42,Alert,13.318960871684881
Axis #3,8125,8162,2022-10-17 17:04:40,2022-10-17 17:05:53,73,Alert,10.966623831004119
Axis #3,4367,4404,2022-10-17 14:57:21,2022-10-17 14:58:35,74,Error,23.691885725525818
Axis #3,9281,9296,2022-10-17 17:43:19,2022-10-17 17:43:47,28,Alert,11.431344336033602
Axis #3,34242,34286,2022-10-18 07:42:25,2022-10-18 07:43:53,88,Alert,11.620108361589207
Axis #3,29201,29217,2022-10-18 04:53:28,2022-10-18 04:54:02,34,Alert,13.445728071334791
Axis #3,31940,31973,2022-10-18 06:25:05,2022-10-18 06:26:11,66,Alert,10.61591057530206
Axis #3,31586,31602,2022-10-18 06:13:14,2022-10-18 06:13:49,35,Error,29.194413953837923
Axis #3,13923,13965,2022-10-17 20:20:02,2022-10-17 20:21:30,88,Alert,13.364447643515941
Axis #3,23319,23360,2022-10-18 01:35:54,2022-10-18 01:37:16,82,Error,28.95265615539298
Axis #3,40,57,2022-10-17 12:19:43,2022-10-17 12:20:15,32,Alert,14.523902993366315
Axis #3,21567,21606,2022-10-18 00:36:57,2022-10-18 00:38:13,76,Alert,10.834325960183005
Axis #3,34516,34554,2022-10-18 07:51:37,2022-10-18 07:52:57,80,Error,28.42303405251758
Axis #3,18307,18322,2022-10-17 22:47:25,2022-10-17 22:47:57,32,Alert,10.375812092580592
Axis #3,1892,1917,2022-10-17 13:34:07,2022-10-17 13:34:54,47,Alert,10.961460900306772
Axis #3,17467,17505,2022-10-17 22:19:07,2022-10-17 22:20:24,77,Alert,11.608870200640716
Axis #3,38347,38364,2022-10-18 10:00:25,2022-10-18 10:00:57,32,Alert,11.938043953688146
Axis #3,19084,19127,2022-10-17 23:13:32,2022-10-17 23:15:01,89,Alert,12.300874904856169
Axis #3,39403,39428,2022-10-18 10:35:58,2022-10-18 10:36:49,51,Alert,12.162535755183818
Axis #3,11925,11951,2022-10-17 19:12:18,2022-10-17 19:13:07,49,Alert,14.737201157591498
Axis #3,12069,12103,2022-10-17 19:17:08,2022-10-17 19:18:16,68,Alert,12.267633638231121
Axis #3,20185,20200,2022-10-17 23:50:38,2022-10-17 23:51:07,29,Alert,14.832852380421317
Axis #3,38370,38393,2022-10-18 10:01:12,2022-10-18 10:01:56,44,Alert,13.111644961810212
Axis #3,35109,35137,2022-10-18 08:11:36,2022-10-18 08:12:32,56,Alert,12.481154373181223
Axis #3,21952,21996,2022-10-18 00:49:52,2022-10-18 00:51:20,88,Alert,14.02301899117639
Axis #3,34015,34033,2022-10-18 07:34:47,2022-10-18 07:35:21,34,Alert,13.916768949496303
Axis #3,5217,5261,2022-10-17 15:26:29,2022-10-17 15:28:00,91,Alert,11.10756620077604
Axis #3,6552,6583,2022-10-17 16:11:35,2022-10-17 16:12:38,63,Error,27.990583190197704
Axis #3,4140,4162,2022-10-17 14:49:43,2022-10-17 14:50:29,46,Alert,11.862530500093577
Axis #3,25569,25597,2022-10-18 02:51:39,2022-10-18 02:52:35,56,Alert,11.338209411777514
Axis #3,19146,19189,2022-10-17 23:15:38,2022-10-17 23:17:06,88,Alert,14.30633745759897
Axis #3,6587,6605,2022-10-17 16:12:45,2022-10-17 16:13:24,39,Alert,15.066938495604855
Axis #3,18403,18418,2022-10-17 22:50:39,2022-10-17 22:51:11,32,Alert,12.72870768793287
Axis #3,37477,37499,2022-10-18 09:31:09,2022-10-18 09:31:51,42,Alert,14.051003092493293
Axis #3,5342,5364,2022-10-17 15:30:41,2022-10-17 15:31:27,46,Error,29.43776193752496
Axis #3,9514,9554,2022-10-17 17:51:05,2022-10-17 17:52:24,79,Alert,11.13628296621164
Axis #3,22507,22549,2022-10-18 01:08:31,2022-10-18 01:09:55,84,Error,29.28415071644828
Axis #3,9233,9272,2022-10-17 17:41:40,2022-10-17 17:43:02,82,Error,26.647618951490756
Axis #3,12842,12884,2022-10-17 19:43:09,2022-10-17 19:44:32,83,Alert,14.252472156178209
Axis #3,24793,24821,2022-10-18 02:25:31,2022-10-18 02:26:24,53,Alert,13.759191447675073
Axis #3,23525,23567,2022-10-18 01:42:48,2022-10-18 01:44:13,85,Error,22.289068472728232
Axis #3,9448,9470,2022-10-17 17:48:53,2022-10-17 17:49:38,45,Alert,14.755521288568524
Axis #3,26591,26625,2022-10-18 03:25:58,2022-10-18 03:27:06,68,Alert,12.604987162837253
Axis #3,38076,38104,2022-10-18 09:51:15,2022-10-18 09:52:13,58,Alert,15.165872228368448
Axis #3,21212,21243,2022-10-18 00:25:08,2022-10-18 00:26:11,63,Alert,10.586452503687909
Axis #3,34763,34788,2022-10-18 07:59:56,2022-10-18 08:00:48,52,Alert,14.733688392899627
Axis #3,19382,19422,2022-10-17 23:23:36,2022-10-17 23:24:56,80,Alert,10.664975508652722
Axis #3,16407,16429,2022-10-17 21:43:42,2022-10-17 21:44:28,46,Alert,13.37211396061504
Axis #3,37592,37631,2022-10-18 09:35:00,2022-10-18 09:36:21,81,Alert,10.329469171324485
Axis #3,14015,14044,2022-10-17 20:23:08,2022-10-17 20:24:07,59,Error,21.577979621257732
Axis #3,21955,21998,2022-10-18 00:49:58,2022-10-18 00:51:24,86,Alert,14.116465306816847
Axis #3,4075,4093,2022-10-17 14:47:32,2022-10-17 14:48:06,34,Alert,11.832320056573979
Axis #3,17359,17399,2022-10-17 22:15:30,2022-10-17 22:16:50,80,Alert,15.186940864748571
Axis #3,23526,23562,2022-10-18 01:42:50,2022-10-18 01:44:03,73,Alert,11.938555638485374
Axis #3,11904,11922,2022-10-17 19:11:34,2022-10-17 19:12:08,34,Error,23.26205153500575
Axis #3,3365,3406,2022-10-17 14:23:38,2022-10-17 14:25:00,82,Error,21.33288622545426
Axis #3,10147,10188,2022-10-17 18:12:25,2022-10-17 18:13:46,81,Alert,11.553099251619177
Axis #3,8100,8130,2022-10-17 17:03:18,2022-10-17 17:04:49,91,Error,21.963069240114415
Axis #3,16396,16413,2022-10-17 21:43:21,2022-10-17 21:43:53,32,Alert,13.688192055153074
Axis #3,7499,7518,2022-10-17 16:43:14,2022-10-17 16:43:50,36,Alert,12.089800341788159
Axis #3,9264,9297,2022-10-17 17:42:42,2022-10-17 17:43:49,67,Alert,15.16205506314384
Axis #3,10531,10565,2022-10-17 18:25:20,2022-10-17 18:26:29,69,Alert,10.384488640609133
Axis #3,28903,28920,2022-10-18 04:43:31,2022-10-18 04:44:03,32,Alert,14.371677736312853
Axis #3,19472,19487,2022-10-17 23:26:39,2022-10-17 23:27:08,29,Alert,14.811719185174548
Axis #3,23054,23090,2022-10-18 01:26:55,2022-10-18 01:28:07,72,Alert,13.443460405246444
Axis #3,6676,6705,2022-10-17 16:15:45,2022-10-17 16:16:43,58,Error,27.895373813195867
Axis #3,16026,16067,2022-10-17 21:30:53,2022-10-17 21:32:14,81,Error,27.108765888292307
Axis #3,9912,9938,2022-10-17 18:04:31,2022-10-17 18:05:20,49,Alert,13.563407117051776
Axis #3,31123,31142,2022-10-18 05:57:44,2022-10-18 05:58:20,36,Error,25.281963990498614
Axis #3,36485,36526,2022-10-18 08:57:46,2022-10-18 08:59:07,81,Error,20.49611433693591
Axis #3,24065,24097,2022-10-18 02:01:00,2022-10-18 02:02:04,64,Error,24.641804396008524
Axis #3,15451,15465,2022-10-17 21:11:30,2022-10-17 21:12:00,30,Alert,10.537630330121777
Axis #3,9302,9329,2022-10-17 17:44:02,2022-10-17 17:44:53,51,Error,25.373337267210687
Axis #3,20699,20722,2022-10-18 00:07:55,2022-10-18 00:08:43,48,Error,21.57668320326018
Axis #3,26877,26894,2022-10-18 03:35:34,2022-10-18 03:36:06,32,Alert,13.023409182447258
Axis #3,22236,22250,2022-10-18 00:59:27,2022-10-18 00:59:53,26,Alert,13.01402682744248
Axis #3,32990,33025,2022-10-18 07:00:18,2022-10-18 07:01:28,70,Alert,13.477076668616641
Axis #3,32096,32123,2022-10-18 06:30:17,2022-10-18 06:31:11,54,Error,22.174588012199955
Axis #3,147,180,2022-10-17 12:23:17,2022-10-17 12:24:24,67,Alert,11.661363365826736
Axis #3,410,424,2022-10-17 12:38:48,2022-10-17 12:39:19,31,Alert,10.448611438354607
Axis #3,26409,26432,2022-10-18 03:19:51,2022-10-18 03:20:38,47,Error,30.36705545630581
Axis #3,17041,17061,2022-10-17 22:04:51,2022-10-17 22:05:29,38,Error,26.90855707788002
Axis #3,33898,33921,2022-10-18 07:30:49,2022-10-18 07:31:37,48,Alert,13.692116262477702
Axis #3,1613,1645,2022-10-17 13:24:47,2022-10-17 13:25:52,65,Error,20.604641619183585
Axis #3,34085,34105,2022-10-18 07:37:08,2022-10-18 07:37:49,41,Alert,12.74610742130944
Axis #3,24617,24645,2022-10-18 02:19:33,2022-10-18 02:20:30,57,Alert,13.608025517308334
Axis #3,16832,16854,2022-10-17 21:57:52,2022-10-17 21:58:37,45,Error,29.250740442462448
Axis #3,22444,22461,2022-10-18 01:06:24,2022-10-18 01:07:00,36,Alert,13.660588490788953
Axis #3,30539,30580,2022-10-18 05:38:11,2022-10-18 05:39:33,82,Alert,13.361462688401653
Axis #3,349,363,2022-10-17 12:36:44,2022-10-17 12:37:15,31,Alert,12.87949177043838
Axis #3,9840,9875,2022-10-17 18:02:03,2022-10-17 18:03:13,70,Alert,11.847044635893726
Axis #3,11397,11426,2022-10-17 18:54:29,2022-10-17 18:55:29,60,Alert,14.399305162913187
Axis #3,2092,2135,2022-10-17 13:40:48,2022-10-17 13:42:13,85,Alert,11.039165600422955
Axis #3,5256,5287,2022-10-17 15:27:47,2022-10-17 15:28:49,62,Error,22.291873627804996
Axis #3,13756,13784,2022-10-17 20:13:55,2022-10-17 20:14:51,56,Alert,14.338338962154529
Axis #3,23511,23534,2022-10-18 01:42:22,2022-10-18 01:43:06,44,Alert,12.399649720026687
Axis #3,4392,4434,2022-10-17 14:58:12,2022-10-17 14:59:36,84,Alert,14.057378876841728
Axis #3,25473,25516,2022-10-18 02:48:25,2022-10-18 02:49:50,85,Alert,10.91056703303692
Axis #3,38938,38967,2022-10-18 10:20:17,2022-10-18 10:21:16,59,Error,23.325942071883155
Axis #3,23299,23319,2022-10-18 01:35:12,2022-10-18 01:35:54,42,Error,26.28282140697544
Axis #3,2037,2077,2022-10-17 13:38:56,2022-10-17 13:40:15,79,Error,21.086731913529633
Axis #3,172,191,2022-10-17 12:24:08,2022-10-17 12:24:45,37,Alert,10.624274148360923
Axis #3,6917,6952,2022-10-17 16:23:51,2022-10-17 16:25:01,70,Alert,10.552279272737943
Axis #3,11916,11957,2022-10-17 19:11:57,2022-10-17 19:13:23,86,Alert,12.659442164567572
Axis #3,31939,31953,2022-10-18 06:25:03,2022-10-18 06:25:33,30,Alert,12.819704558975047
Axis #3,39021,39060,2022-10-18 10:23:06,2022-10-18 10:24:25,79,Alert,15.087969137697261
Axis #3,17961,18003,2022-10-17 22:35:44,2022-10-17 22:37:12,88,Alert,11.096917422936121
Axis #3,12417,12436,2022-10-17 19:28:51,2022-10-17 19:29:27,36,Alert,14.24118669084335
Axis #3,18387,18424,2022-10-17 22:50:08,2022-10-17 22:51:22,74,Alert,13.417572561714028
Axis #3,37538,37579,2022-10-18 09:33:14,2022-10-18 09:34:35,81,Alert,12.014702489270665
Axis #3,20555,20580,2022-10-18 00:03:03,2022-10-18 00:03:54,51,Alert,10.43012874978277
Axis #3,16136,16174,2022-10-17 21:34:37,2022-10-17 21:35:54,77,Alert,11.70242146008823
Axis #3,25614,25631,2022-10-18 02:53:07,2022-10-18 02:53:43,36,Alert,13.167884548353271
Axis #3,10160,10190,2022-10-17 18:12:49,2022-10-17 18:13:50,61,Alert,14.947293133347259
Axis #3,20840,20878,2022-10-18 00:12:39,2022-10-18 00:13:58,79,Error,24.52611913913318
Axis #3,38590,38633,2022-10-18 10:08:37,2022-10-18 10:10:03,86,Error,27.857091566017093
Axis #3,27217,27252,2022-10-18 03:46:55,2022-10-18 03:48:05,70,Alert,14.796345618406978
Axis #3,19881,19912,2022-10-17 23:40:23,2022-10-17 23:41:25,62,Error,20.497205219250542
Axis #3,35852,35888,2022-10-18 08:36:33,2022-10-18 08:37:45,72,Alert,12.290526267115208
Axis #3,7921,7964,2022-10-17 16:57:21,2022-10-17 16:58:46,85,Alert,14.62681591342992
Axis #3,3766,3798,2022-10-17 14:37:06,2022-10-17 14:38:11,65,Error,23.26399434868739
Axis #3,23980,24014,2022-10-18 01:58:06,2022-10-18 01:59:15,69,Error,26.635882714321856
Axis #3,31902,31938,2022-10-18 06:23:49,2022-10-18 06:25:01,72,Alert,15.280163935847941
Axis #3,29081,29098,2022-10-18 04:49:26,2022-10-18 04:50:02,36,Alert,14.405064810207596
Axis #3,26559,26592,2022-10-18 03:24:54,2022-10-18 03:26:00,66,Alert,14.219974479933976
Axis #3,21870,21895,2022-10-18 00:47:05,2022-10-18 00:47:56,51,Alert,14.682000126458162
Axis #3,21001,21017,2022-10-18 00:18:02,2022-10-18 00:18:36,34,Alert,10.358082364745021
Axis #3,34412,34451,2022-10-18 07:48:08,2022-10-18 07:49:26,78,Error,24.410348580044346
Axis #3,38820,38837,2022-10-18 10:16:21,2022-10-18 10:16:54,33,Error,27.079685981045536
Axis #3,2085,2128,2022-10-17 13:40:34,2022-10-17 13:42:00,86,Alert,12.040144711735834
Axis #3,14644,14664,2022-10-17 20:44:21,2022-10-17 20:45:03,42,Alert,14.203825630205518
Axis #3,30221,30250,2022-10-18 05:27:30,2022-10-18 05:28:25,55,Error,29.345516150120865
Axis #3,8455,8477,2022-10-17 17:15:40,2022-10-17 17:16:26,46,Error,26.536972888040786
Axis #3,16980,17000,2022-10-17 22:02:49,2022-10-17 22:03:27,38,Error,21.81823033133673
Axis #3,21959,21974,2022-10-18 00:50:06,2022-10-18 00:50:38,32,Alert,15.031889065492633
Axis #3,236,277,2022-10-17 12:26:18,2022-10-17 12:34:20,482,Alert,13.98037152565973
Axis #3,31591,31627,2022-10-18 06:13:24,2022-10-18 06:14:36,72,Alert,13.123148551985256
Axis #3,25671,25701,2022-10-18 02:55:03,2022-10-18 02:56:04,61,Alert,14.20043213717099
Axis #3,13730,13746,2022-10-17 20:13:01,2022-10-17 20:13:32,31,Alert,11.679619785570033
Axis #3,11814,11832,2022-10-17 19:08:31,2022-10-17 19:09:09,38,Alert,13.303468816376359
Axis #3,21710,21748,2022-10-18 00:41:42,2022-10-18 00:42:58,76,Alert,13.44856888857679
Axis #3,15534,15551,2022-10-17 21:14:19,2022-10-17 21:14:51,32,Alert,14.486461033505787
Axis #3,8978,9022,2022-10-17 17:33:12,2022-10-17 17:34:39,87,Error,28.35028601816681
Axis #3,23043,23063,2022-10-18 01:26:34,2022-10-18 01:27:16,42,Alert,11.45594919041026
Axis #3,26095,26121,2022-10-18 03:09:17,2022-10-18 03:10:10,53,Error,30.23572608733544
Axis #3,37248,37281,2022-10-18 09:23:27,2022-10-18 09:24:34,67,Alert,12.488242269350161
Axis #3,3746,3760,2022-10-17 14:36:28,2022-10-17 14:36:55,27,Alert,13.979176500020472
Axis #3,9188,9219,2022-10-17 17:40:11,2022-10-17 17:41:13,62,Alert,14.811578542225309
Axis #3,15606,15637,2022-10-17 21:16:44,2022-10-17 21:17:47,63,Alert,12.410543301098471
Axis #3,24780,24801,2022-10-18 02:25:02,2022-10-18 02:25:46,44,Error,29.191327794038344
Axis #3,12175,12216,2022-10-17 19:20:41,2022-10-17 19:22:07,86,Alert,13.838515724707365
Axis #3,4269,4310,2022-10-17 14:54:04,2022-10-17 14:55:26,82,Alert,14.545263861171605
Axis #3,37627,37668,2022-10-18 09:36:09,2022-10-18 09:37:35,86,Alert,11.740200163699633
Axis #3,19695,19720,2022-10-17 23:34:10,2022-10-17 23:34:57,47,Alert,12.051191860343973
Axis #3,33964,34001,2022-10-18 07:33:03,2022-10-18 07:34:17,74,Alert,13.885399642673484
Axis #3,27287,27306,2022-10-18 03:49:15,2022-10-18 03:49:55,40,Error,29.536280504878658
Axis #3,12589,12628,2022-10-17 19:34:37,2022-10-17 19:35:55,78,Alert,10.628495617453039
Axis #3,11830,11859,2022-10-17 19:09:05,2022-10-17 19:10:00,55,Alert,11.818485065387684
Axis #3,1077,1094,2022-10-17 13:01:15,2022-10-17 13:01:51,36,Alert,14.817828997432903
Axis #3,16121,16156,2022-10-17 21:34:05,2022-10-17 21:35:15,70,Error,24.311611074273834
Axis #3,7889,7904,2022-10-17 16:56:16,2022-10-17 16:56:45,29,Error,25.364788858443088
Axis #3,138,154,2022-10-17 12:23:00,2022-10-17 12:23:31,31,Alert,11.459736318329952
Axis #3,33605,33638,2022-10-18 07:20:57,2022-10-18 07:22:04,67,Alert,13.34352814908923
Axis #3,14067,14083,2022-10-17 20:24:55,2022-10-17 20:25:25,30,Alert,14.646767430811234
Axis #3,31140,31174,2022-10-18 05:58:16,2022-10-18 05:59:24,68,Error,23.456578513956213
Axis #3,36751,36791,2022-10-18 09:06:42,2022-10-18 09:08:01,79,Alert,12.07047774284785
Axis #3,36483,36503,2022-10-18 08:57:43,2022-10-18 08:58:20,37,Alert,10.828599930120149
Axis #3,14943,14973,2022-10-17 20:54:24,2022-10-17 20:55:24,60,Alert,11.654945918251526
Axis #3,28718,28733,2022-10-18 04:37:17,2022-10-18 04:37:45,28,Alert,11.999642050741652
Axis #3,16215,16253,2022-10-17 21:37:15,2022-10-17 21:38:31,76,Alert,12.195835184100572
Axis #4,26814,26849,2022-10-18 03:33:27,2022-10-18 03:34:37,70,Alert,4.156847482310178
Axis #4,30835,30868,2022-10-18 05:48:04,2022-10-18 05:49:11,67,Alert,3.991810144217861
Axis #4,630,667,2022-10-17 12:46:13,2022-10-17 12:47:27,74,Alert,3.790210080747832
Axis #4,24681,24715,2022-10-18 02:21:42,2022-10-18 02:22:51,69,Error,6.74830210365989
Axis #4,10146,10180,2022-10-17 18:12:23,2022-10-17 18:13:31,68,Alert,4.577331118957446
Axis #4,14959,14984,2022-10-17 20:54:58,2022-10-17 20:55:49,51,Alert,3.8063238963052863
Axis #4,36770,36793,2022-10-18 09:07:22,2022-10-18 09:08:05,43,Alert,3.4299733360677336
Axis #4,29125,29166,2022-10-18 04:50:57,2022-10-18 04:52:18,81,Alert,3.785118291944444
Axis #4,21004,21035,2022-10-18 00:18:08,2022-10-18 00:19:10,62,Alert,4.090296263067093
Axis #4,25491,25532,2022-10-18 02:48:59,2022-10-18 02:50:24,85,Alert,4.721511780377409
Axis #4,16469,16502,2022-10-17 21:45:47,2022-10-17 21:46:52,65,Alert,3.4627860712296514
Axis #4,37718,37738,2022-10-18 09:39:14,2022-10-18 09:39:55,41,Alert,4.261352052751178
Axis #4,36376,36395,2022-10-18 08:54:04,2022-10-18 08:54:44,40,Error,8.579595937042283
Axis #4,25589,25633,2022-10-18 02:52:16,2022-10-18 02:53:47,91,Error,7.245079890484349
Axis #4,36279,36311,2022-10-18 08:50:50,2022-10-18 08:51:55,65,Alert,4.25537983922126
Axis #4,38376,38412,2022-10-18 10:01:24,2022-10-18 10:02:36,72,Alert,3.638990699885102
Axis #4,28473,28510,2022-10-18 04:29:02,2022-10-18 04:30:19,77,Alert,3.4481952328187346
Axis #4,19920,19939,2022-10-17 23:41:45,2022-10-17 23:42:20,35,Alert,3.8406630472374648
